chromosome_index	startpos	endpos	major_cn	minor_cn	total_cn
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	5714187	48191901	1	1	2
11	48876244	135075414	1	1	2
11	5714187	48191901	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	5714187	48191901	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	5714187	48191901	1	1	2
11	199813	5683589	1	0	1
11	5714187	48191901	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	199813	5683589	1	0	1
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	199813	5683589	1	0	1
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	5714187	48191901	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
11	48876244	135075414	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	101477250	101932039	2	1	3
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	5976347	18872938	2	0	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	5976347	18872938	2	0	2
12	5976347	18872938	2	0	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	5976347	18872938	2	0	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	101932683	133248987	1	1	2
12	5976347	18872938	2	0	2
12	175764	5975698	2	1	3
12	5976347	18872938	2	0	2
12	175764	5975698	2	1	3
12	5976347	18872938	2	0	2
12	18873148	21006119	3	2	5
12	18873148	21006119	3	2	5
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	21006705	24188654	2	1	3
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	175764	5975698	2	1	3
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	175764	5975698	2	1	3
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	175764	5975698	2	1	3
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	175764	5975698	2	1	3
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	175764	5975698	2	1	3
12	24188935	101476649	1	1	2
12	5976347	18872938	2	0	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	5976347	18872938	2	0	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	5976347	18872938	2	0	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	5976347	18872938	2	0	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
12	24188935	101476649	1	1	2
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	16450188	16450190	1	1	2
13	16917671	16917673	1	1	2
13	17363980	17363982	1	1	2
13	18189421	18189423	1	1	2
13	18283243	18283245	1	1	2
13	18455821	27527922	1	1	2
13	18455821	27527922	1	1	2
13	18455821	27527922	1	1	2
13	18455821	27527922	1	1	2
13	18455821	27527922	1	1	2
13	18455821	27527922	1	1	2
13	18455821	27527922	1	1	2
13	18455821	27527922	1	1	2
13	18455821	27527922	1	1	2
13	18455821	27527922	1	1	2
13	18455821	27527922	1	1	2
13	18455821	27527922	1	1	2
13	27530406	28952807	2	1	3
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	28953438	71072127	1	1	2
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
13	71073344	114343518	1	0	1
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
14	20175688	106882543	2	1	3
15	17024140	17024142	1	1	2
15	19790523	26115762	1	1	2
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	26116182	95112546	1	0	1
15	95112771	101888846	1	1	2
15	95112771	101888846	1	1	2
15	95112771	101888846	1	1	2
15	95112771	101888846	1	1	2
15	95112771	101888846	1	1	2
15	95112771	101888846	1	1	2
15	95112771	101888846	1	1	2
16	996630	7373949	2	1	3
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	996630	7373949	2	1	3
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	996630	7373949	2	1	3
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	24522466	36217385	1	1	2
16	996630	7373949	2	1	3
16	996630	7373949	2	1	3
16	46426366	53362444	2	0	2
16	46426366	53362444	2	0	2
16	53362895	58392278	2	1	3
16	53362895	58392278	2	1	3
16	996630	7373949	2	1	3
16	58409421	59966106	2	0	2
16	58409421	59966106	2	0	2
16	58409421	59966106	2	0	2
16	59966834	61523570	1	1	2
16	59966834	61523570	1	1	2
16	59966834	61523570	1	1	2
16	996630	7373949	2	1	3
16	996630	7373949	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	996630	7373949	2	1	3
16	61523690	77210015	2	1	3
16	996630	7373949	2	1	3
16	61523690	77210015	2	1	3
16	996630	7373949	2	1	3
16	996630	7373949	2	1	3
16	996630	7373949	2	1	3
16	61523690	77210015	2	1	3
16	34170	996069	1	0	1
16	996630	7373949	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	996630	7373949	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	61523690	77210015	2	1	3
16	7374535	24234299	1	1	2
16	77210898	90096867	2	0	2
16	77210898	90096867	2	0	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	77210898	90096867	2	0	2
16	77210898	90096867	2	0	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	77210898	90096867	2	0	2
16	77210898	90096867	2	0	2
16	77210898	90096867	2	0	2
16	7374535	24234299	1	1	2
16	77210898	90096867	2	0	2
16	77210898	90096867	2	0	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	34170	996069	1	0	1
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
16	7374535	24234299	1	1	2
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	153794	22178759	1	0	1
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	153794	22178759	1	0	1
17	22178841	67466955	1	1	2
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	153794	22178759	1	0	1
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	153794	22178759	1	0	1
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	153794	22178759	1	0	1
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	153794	22178759	1	0	1
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	153794	22178759	1	0	1
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	22178841	67466955	1	1	2
17	153794	22178759	1	0	1
17	67467646	70681728	2	1	3
17	67467646	70681728	2	1	3
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	70682554	83204151	1	1	2
17	153794	22178759	1	0	1
18	64775	15336266	2	1	3
18	64775	15336266	2	1	3
18	64775	15336266	2	1	3
18	64775	15336266	2	1	3
18	64775	15336266	2	1	3
18	64775	15336266	2	1	3
18	64775	15336266	2	1	3
18	64775	15336266	2	1	3
18	64775	15336266	2	1	3
18	64775	15336266	2	1	3
18	15643043	15643045	1	1	2
18	17012802	17012804	1	1	2
18	64775	15336266	2	1	3
18	64775	15336266	2	1	3
18	20969476	27542362	1	1	2
18	20969476	27542362	1	1	2
18	20969476	27542362	1	1	2
18	20969476	27542362	1	1	2
18	27543838	30286513	2	1	3
